"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrank12"
"SC.1_h",9.23114781448115,0.0333629674132335,0.00533866357245516,0.0205428700348373,0.0461830647916297,TRUE,0.0333629674132335,1.09353530872994,1
"SC.1_h",9.23598598598599,0.0333591956374816,0.0053368075204606,0.0205435553234774,0.0461748359514858,TRUE,0.0333591956374816,1.09353530872994,1
"SC.1_h",9.24082415749082,0.0333553367211138,0.00533490876106982,0.0205442560276883,0.0461664174145392,TRUE,0.0333553367211138,1.09353530872994,1
"SC.1_h",9.24566232899566,0.033351390782981,0.00533296736275205,0.0205449721019012,0.0461578094640608,TRUE,0.033351390782981,1.09353530872994,1
"SC.1_h",9.2505005005005,0.0333473577141221,0.00533098322368156,0.020545703681676,0.0461490117465683,TRUE,0.0333473577141221,1.09353530872994,1
"SC.1_h",9.25533867200534,0.0333432297545591,0.00532895256639287,0.0205464520781203,0.0461400074309978,TRUE,0.0333432297545591,1.09353530872994,1
"SC.1_h",9.26017684351018,0.0333390015678783,0.0053268727777895,0.0205472182298278,0.0461307849059288,TRUE,0.0333390015678783,1.09353530872994,1
"SC.1_h",9.26501501501502,0.0333346731649672,0.00532474384668827,0.0205480021745406,0.0461213441553938,TRUE,0.0333346731649672,1.09353530872994,1
"SC.1_h",9.26985318651985,0.0333302444646254,0.00532256580458653,0.0205488037554217,0.046111685173829,TRUE,0.0333302444646254,1.09353530872994,1
"SC.1_h",9.27469135802469,0.0333257154549676,0.005320338658967,0.0205496229426171,0.0461018079673181,TRUE,0.0333257154549676,1.09353530872994,1
"SC.1_h",9.27952952952953,0.0333210861934242,0.00531806239332303,0.0205504598331956,0.0460917125536528,TRUE,0.0333210861934242,1.09353530872994,1
"SC.1_h",9.28436770103437,0.033316356692878,0.00531573705719228,0.0205513143210819,0.046081399064674,TRUE,0.033316356692878,1.09353530872994,1
"SC.1_h",9.28920587253921,0.0333115270484098,0.00531336271164265,0.0205521863547103,0.0460708677421092,TRUE,0.0333115270484098,1.09353530872994,1
"SC.1_h",9.29404404404404,0.0333065970807453,0.00531093925401223,0.0205530760013356,0.046060118160155,TRUE,0.0333065970807453,1.09353530872994,1
"SC.1_h",9.29888221554888,0.033301566852303,0.00530846681755873,0.0205539830033753,0.0460491507012306,TRUE,0.033301566852303,1.09353530872994,1
"SC.1_h",9.30372038705372,0.0332964363482048,0.00530594532274772,0.020554907536943,0.0460379651594667,TRUE,0.0332964363482048,1.09353530872994,1
"SC.1_h",9.30855855855856,0.033291205628874,0.00530337484414822,0.020555849483394,0.046026561774354,TRUE,0.033291205628874,1.09353530872994,1
"SC.1_h",9.3133967300634,0.0332858746586553,0.00530075538026519,0.0205568088106634,0.0460149405066471,TRUE,0.0332858746586553,1.09353530872994,1
"SC.1_h",9.31823490156823,0.0332804435078616,0.00529808695285283,0.0205577855368242,0.0460031014788989,TRUE,0.0332804435078616,1.09353530872994,1
"SC.1_h",9.32307307307307,0.0332749119170157,0.00529536950949882,0.0205587795282605,0.045991044305771,TRUE,0.0332749119170157,1.09353530872994,1
"SC.1_h",9.32791124457791,0.03326928012382,0.00529260318405125,0.020559790701256,0.045978769546384,TRUE,0.03326928012382,1.09353530872994,1
