"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrankds.resolution"
"SC.12_h",9.76334668001335,-0.00713425935317555,0.00267245340334221,-0.0136458203909254,-0.000622698315425667,TRUE,-0.00713425935317555,1.05930471040269,15
"SC.12_h",9.76818485151818,-0.00711544200670523,0.00266804614901207,-0.013616264557661,-0.000614619455749421,TRUE,-0.00711544200670523,1.05930471040269,15
"SC.12_h",9.77302302302302,-0.00709647907727826,0.00266360694425566,-0.0135864852926922,-0.000606472861864282,TRUE,-0.00709647907727826,1.05930471040269,15
"SC.12_h",9.77786119452786,-0.00707737072546409,0.0026591358871899,-0.0135564829956551,-0.000598258455273085,TRUE,-0.00707737072546409,1.05930471040269,15
"SC.12_h",9.7826993660327,-0.00705811700478586,0.00265463305178167,-0.0135262579002966,-0.000589976109275118,TRUE,-0.00705811700478586,1.05930471040269,15
"SC.12_h",9.78753753753754,-0.00703871786172042,0.00265009848792421,-0.0134958100746609,-0.000581625648779977,TRUE,-0.00703871786172042,1.05930471040269,15
"SC.12_h",9.79237570904237,-0.00701917340331407,0.00264553228402361,-0.0134651398411999,-0.000573206965428249,TRUE,-0.00701917340331407,1.05930471040269,15
"SC.12_h",9.79721388054721,-0.00699948336195107,0.00264093444196831,-0.0134342469368992,-0.000564719787002939,TRUE,-0.00699948336195107,1.05930471040269,15
"SC.12_h",9.80205205205205,-0.00697964795172401,0.00263630507718873,-0.0134031318571031,-0.000556164046344891,TRUE,-0.00697964795172401,1.05930471040269,15
"SC.12_h",9.80689022355689,-0.0069596670655866,0.00263164423115201,-0.0133717945958021,-0.000547539535371093,TRUE,-0.0069596670655866,1.05930471040269,15
"SC.12_h",9.81172839506173,-0.00693954075706198,0.00262695198385325,-0.0133402354014311,-0.000538846112692828,TRUE,-0.00693954075706198,1.05930471040269,15
"SC.12_h",9.81656656656657,-0.00691926908530913,0.00262222841630791,-0.0133084545305473,-0.000530083640070999,TRUE,-0.00691926908530913,1.05930471040269,15
"SC.12_h",9.8214047380714,-0.00689885197989741,0.00261747358574452,-0.0132764520521599,-0.00052125190763489,TRUE,-0.00689885197989741,1.05930471040269,15
"SC.12_h",9.82624290957624,-0.00687828929716488,0.00261268752549545,-0.0132442279038231,-0.00051235069050665,TRUE,-0.00687828929716488,1.05930471040269,15
"SC.12_h",9.83108108108108,-0.00685758140613773,0.00260787039464975,-0.0132117828421911,-0.000503379970084381,TRUE,-0.00685758140613773,1.05930471040269,15
"SC.12_h",9.83591925258592,-0.00683672814624651,0.0026030222288177,-0.0131791167934606,-0.000494339499032453,TRUE,-0.00683672814624651,1.05930471040269,15
"SC.12_h",9.84075742409076,-0.00681573090909303,0.00259814342540271,-0.0131462321175259,-0.000485229700660191,TRUE,-0.00681573090909303,1.05930471040269,15
"SC.12_h",9.8455955955956,-0.00679459001581615,0.00259323413371406,-0.0131131294993251,-0.00047605053230722,TRUE,-0.00679459001581615,1.05930471040269,15
"SC.12_h",9.85043376710043,-0.00677330530584643,0.00258829439230543,-0.0130798088722266,-0.000466801739466235,TRUE,-0.00677330530584643,1.05930471040269,15
"SC.12_h",9.85527193860527,-0.00675187683270704,0.00258332429066359,-0.0130462705077925,-0.000457483157621546,TRUE,-0.00675187683270704,1.05930471040269,15
"SC.12_h",9.86011011011011,-0.00673030448935166,0.00257832388226013,-0.0130125144292626,-0.000448094549440769,TRUE,-0.00673030448935166,1.05930471040269,15
"SC.12_h",9.86494828161495,-0.0067085883828266,0.00257329327145228,-0.0129785409979544,-0.00043863576769881,TRUE,-0.0067085883828266,1.05930471040269,15
"SC.12_h",9.86978645311979,-0.0066867284596087,0.0025682325266398,-0.0129443503270042,-0.000429106592213234,TRUE,-0.0066867284596087,1.05930471040269,15
"SC.12_h",9.87462462462462,-0.00666472477322112,0.00256314174229984,-0.0129099427001332,-0.000419506846309027,TRUE,-0.00666472477322112,1.05930471040269,15
"SC.12_h",9.87946279612946,-0.00664257727014071,0.00255802098944549,-0.0128753182368451,-0.000409836303436288,TRUE,-0.00664257727014071,1.05930471040269,15
"SC.12_h",9.8843009676343,-0.00662028595036747,0.00255287035281792,-0.0128404771436159,-0.000400094757119036,TRUE,-0.00662028595036747,1.05930471040269,15
"SC.12_h",9.88913913913914,-0.00659785097447083,0.00254768995557914,-0.012805419881105,-0.000390282067836615,TRUE,-0.00659785097447083,1.05930471040269,15
"SC.12_h",9.89397731064398,-0.00657527207483506,0.00254247982340008,-0.0127701462442453,-0.000380397905424811,TRUE,-0.00657527207483506,1.05930471040269,15
"SC.12_h",9.89881548214881,-0.00655254946555276,0.00253724009456515,-0.0127346567840659,-0.000370442147039588,TRUE,-0.00655254946555276,1.05930471040269,15
"SC.12_h",9.90365365365365,-0.00652968298605448,0.0025319708223469,-0.0126989514697985,-0.000360414502310425,TRUE,-0.00652968298605448,1.05930471040269,15
"SC.12_h",9.90849182515849,-0.0065066728504328,0.0025266721478207,-0.0126630308592726,-0.00035031484159297,TRUE,-0.0065066728504328,1.05930471040269,15
"SC.12_h",9.91332999666333,-0.00648351873754886,0.00252134409028342,-0.0126268946783671,-0.00034014279673058,TRUE,-0.00648351873754886,1.05930471040269,15
"SC.12_h",9.91816816816817,-0.00646022107558781,0.00251598684299375,-0.0125905438261513,-0.000329898325024353,TRUE,-0.00646022107558781,1.05930471040269,15
"SC.12_h",9.92300633967301,-0.00643678205899864,0.00251060100616397,-0.01255398195952,-0.000319582158477269,TRUE,-0.00643678205899864,1.05930471040269,15
"SC.12_h",9.92784451117784,-0.00641320222864863,0.00250518679916774,-0.0125172101538552,-0.000309194303442099,TRUE,-0.00641320222864863,1.05930471040269,15
"SC.12_h",9.93268268268268,-0.00638948162115344,0.00249974433236265,-0.0124802287146639,-0.000298734527642952,TRUE,-0.00638948162115344,1.05930471040269,15
"SC.12_h",9.93752085418752,-0.00636562041399,0.00249427374176746,-0.0124430381508394,-0.000288202677140554,TRUE,-0.00636562041399,1.05930471040269,15
"SC.12_h",9.94235902569236,-0.00634161844095304,0.00248877509162925,-0.0124056384527176,-0.000277598429188493,TRUE,-0.00634161844095304,1.05930471040269,15
"SC.12_h",9.9471971971972,-0.00631747586261199,0.00248324852135996,-0.0123680301205517,-0.000266921604672335,TRUE,-0.00631747586261199,1.05930471040269,15
"SC.12_h",9.95203536870203,-0.00629319262544372,0.00247769412297087,-0.0123302133250084,-0.000256171925879048,TRUE,-0.00629319262544372,1.05930471040269,15
"SC.12_h",9.95687354020687,-0.00626876851535564,0.00247211195352352,-0.0122921879910284,-0.000245349039682831,TRUE,-0.00626876851535564,1.05930471040269,15
"SC.12_h",9.96171171171171,-0.00624420369291718,0.00246650215749058,-0.0122539546311958,-0.000234452754638565,TRUE,-0.00624420369291718,1.05930471040269,15
"SC.12_h",9.96654988321655,-0.00621949831869778,0.00246086488098504,-0.0122155137620912,-0.000223482875304349,TRUE,-0.00621949831869778,1.05930471040269,15
"SC.12_h",9.97138805472139,-0.00619465217860487,0.00245520018640505,-0.0121768653216582,-0.000212439035551523,TRUE,-0.00619465217860487,1.05930471040269,15
"SC.12_h",9.97622622622623,-0.00616966521911529,0.00244950817469805,-0.0121380095023369,-0.00020132093589365,TRUE,-0.00616966521911529,1.05930471040269,15
"SC.12_h",9.98106439773106,-0.00614453765432162,0.0024437890095968,-0.0120989469171627,-0.000190128391480573,TRUE,-0.00614453765432162,1.05930471040269,15
"SC.12_h",9.9859025692359,-0.00611926932365444,0.00243804277139468,-0.0120596776012047,-0.000178861046104199,TRUE,-0.00611926932365444,1.05930471040269,15
"SC.12_h",9.99074074074074,-0.00609386033416003,0.00243226960321812,-0.0120202020102437,-0.000167518658076399,TRUE,-0.00609386033416003,1.05930471040269,15
"SC.12_h",9.99557891224558,-0.00606831068583839,0.00242646962578202,-0.0119805204384073,-0.000156100933269498,TRUE,-0.00606831068583839,1.05930471040269,15
"SC.12_h",10.0004170837504,-0.00604262027164323,0.0024206429375338,-0.0119406330185211,-0.000144607524765355,TRUE,-0.00604262027164323,1.05930471040269,15
"SC.12_h",10.0052552552553,-0.00601679171420869,0.00241479025730138,-0.011900544124678,-0.000133039303739355,TRUE,-0.00601679171420869,1.05930471040269,15
